`id_pnts`,`id_sps`,`exam_priority`,`subject`,`points`
5654,2561,2,"Информатика и ИКТ",48
5655,2561,3,"Русский язык",75
5656,2562,1,Математика,86
5657,2562,2,"Информатика и ИКТ",80
5658,2562,3,"Русский язык",91
5659,2562,4,"Индивидуальное достижение",5
5660,2563,1,Математика,84
5661,2563,2,"Информатика и ИКТ",59
5662,2563,3,"Русский язык",64
5663,2564,1,Математика,80
5664,2564,2,"Информатика и ИКТ",62
5665,2564,3,"Русский язык",72
5666,2565,1,Математика,64
5667,2565,2,"Информатика и ИКТ",70
5668,2565,3,"Русский язык",55
5669,2566,1,Математика,80
5670,2566,2,"Информатика и ИКТ",64
5671,2566,3,"Русский язык",67
5672,2567,1,Математика,90
5673,2567,2,"Информатика и ИКТ",85
5674,2567,3,"Русский язык",81
5675,2569,1,Математика,80
5676,2569,2,"Информатика и ИКТ",62
5677,2569,3,"Русский язык",67
5678,2570,1,Математика,78
5679,2570,2,"Информатика и ИКТ",75
5680,2570,3,"Русский язык",73
5681,2571,4,"Индивидуальное достижение",5
5682,2572,1,Математика,78
5683,2572,2,"Информатика и ИКТ",62
5684,2572,3,"Русский язык",66
5685,2575,1,Математика,90
5686,2575,2,"Информатика и ИКТ",90
5687,2575,3,"Русский язык",89
5688,2575,4,"Индивидуальное достижение",5
5689,2576,3,"Русский язык",66
5690,2577,1,Математика,76
5691,2577,2,"Информатика и ИКТ",80
5692,2577,3,"Русский язык",66
5693,2578,1,Математика,46
5694,2578,2,"Информатика и ИКТ",70
5695,2578,3,"Русский язык",52
5696,2579,1,Математика,72
5697,2579,2,"Информатика и ИКТ",62
5698,2579,3,"Русский язык",57
5699,2580,1,Математика,86
5700,2580,2,"Информатика и ИКТ",78
5701,2580,3,"Русский язык",75
5702,2582,1,Математика,76
5703,2582,2,"Информатика и ИКТ",83
5704,2582,3,"Русский язык",89
5705,2582,4,"Индивидуальное достижение",5
5706,2583,3,"Русский язык",83
5707,2585,1,Математика,70
5708,2585,2,"Информатика и ИКТ",59
5709,2585,3,"Русский язык",60
5710,2586,1,Математика,72
5711,2586,2,"Информатика и ИКТ",62
5712,2586,3,"Русский язык",54
5713,2587,1,Математика,74
5714,2587,2,"Информатика и ИКТ",51
5715,2587,3,"Русский язык",69
5716,2588,1,Математика,86
5717,2588,2,"Информатика и ИКТ",88
5718,2588,3,"Русский язык",70
5719,2589,1,Математика,84
5720,2589,2,"Информатика и ИКТ",80
5721,2589,3,"Русский язык",70
5722,2590,1,Математика,46
5723,2590,2,"Информатика и ИКТ",67
5724,2590,3,"Русский язык",64
5725,2591,1,Математика,70
5726,2591,2,"Информатика и ИКТ",64
5727,2591,3,"Русский язык",51
5728,2592,1,Математика,70
5729,2592,2,"Информатика и ИКТ",67
5730,2592,3,"Русский язык",66
5731,2595,1,Математика,84
5732,2595,2,"Информатика и ИКТ",75
5733,2595,3,"Русский язык",89
5734,2595,4,"Индивидуальное достижение",5
5735,2596,1,Математика,64
5736,2596,2,"Информатика и ИКТ",72
5737,2596,3,"Русский язык",73
5738,2596,4,"Индивидуальное достижение",5
5739,2597,1,Математика,74
5740,2597,2,"Информатика и ИКТ",59
5741,2597,3,"Русский язык",70
5742,2598,1,Математика,64
5743,2598,2,"Информатика и ИКТ",51
5744,2598,3,"Русский язык",66
5745,2600,1,Математика,84
5746,2600,2,"Информатика и ИКТ",62
5747,2600,3,"Русский язык",73
5748,2600,4,"Индивидуальное достижение",5
5749,2601,1,Математика,82
5750,2601,2,"Информатика и ИКТ",70
5751,2601,3,"Русский язык",63
5752,2602,1,Математика,76
5753,2602,2,"Информатика и ИКТ",80
5754,2602,3,"Русский язык",86
5755,2603,1,Математика,100
5756,2603,2,"Информатика и ИКТ",88
5757,2603,3,"Русский язык",94
5758,2604,1,Математика,86
5759,2604,2,"Информатика и ИКТ",62
5760,2604,3,"Русский язык",89
5761,2605,1,Математика,64
5762,2605,2,"Информатика и ИКТ",51
5763,2605,3,"Русский язык",64
5764,2606,1,Математика,78
5765,2606,2,"Информатика и ИКТ",59
5766,2606,3,"Русский язык",73
5767,2607,1,Математика,98
5768,2607,2,"Информатика и ИКТ",88
5769,2607,3,"Русский язык",91
5770,2607,4,"Индивидуальное достижение",5
5771,2608,1,Математика,72
5772,2608,2,"Информатика и ИКТ",72
5773,2608,3,"Русский язык",70
5774,2609,1,Математика,74
5775,2609,2,"Информатика и ИКТ",62
5776,2609,3,"Русский язык",69
5777,2610,1,Математика,78
5778,2610,2,"Информатика и ИКТ",59
5779,2610,3,"Русский язык",63
5780,2611,1,Математика,84
5781,2611,2,"Информатика и ИКТ",80
5782,2611,3,"Русский язык",91
5783,2611,4,"Индивидуальное достижение",5
5784,2612,1,Математика,86
5785,2612,2,"Информатика и ИКТ",80
5786,2612,3,"Русский язык",72
5787,2613,1,Математика,82
5788,2613,2,"Информатика и ИКТ",88
5789,2613,3,"Русский язык",84
5790,2614,1,Математика,64
5791,2614,2,"Информатика и ИКТ",72
5792,2614,3,"Русский язык",81
5793,2615,3,"Русский язык",86
5794,2616,1,Математика,40
5795,2616,2,"Информатика и ИКТ",46
5796,2616,3,"Русский язык",46
5797,2617,1,Математика,82
5798,2617,2,"Информатика и ИКТ",80
5799,2617,3,"Русский язык",69
5800,2618,1,Математика,78
5801,2618,2,"Информатика и ИКТ",75
5802,2618,3,"Русский язык",58
5803,2619,1,Математика,84
5804,2619,2,"Информатика и ИКТ",85
5805,2619,3,"Русский язык",91
5806,2620,1,Математика,88
5807,2620,2,"Информатика и ИКТ",70
5808,2620,3,"Русский язык",73
5809,2620,4,"Индивидуальное достижение",5
5810,2621,1,Математика,72
5811,2621,2,"Информатика и ИКТ",70
5812,2621,3,"Русский язык",70
5813,2622,1,Математика,72
5814,2622,2,"Информатика и ИКТ",48
5815,2622,3,"Русский язык",54
5816,2623,1,Математика,72
5817,2623,2,"Информатика и ИКТ",59
5818,2623,3,"Русский язык",63
5819,2624,1,Математика,40
5820,2624,2,"Информатика и ИКТ",48
5821,2624,3,"Русский язык",60
5822,2625,1,Математика,78
5823,2625,2,"Информатика и ИКТ",51
5824,2625,3,"Русский язык",73
5825,2626,1,Математика,52
5826,2626,2,"Информатика и ИКТ",48
5827,2626,3,"Русский язык",75
5828,2627,1,Математика,80
5829,2627,2,"Информатика и ИКТ",83
5830,2627,3,"Русский язык",86
5831,2628,1,Математика,76
5832,2628,3,"Русский язык",81
5833,2629,1,Математика,86
5834,2629,2,"Информатика и ИКТ",85
5835,2629,3,"Русский язык",97
5836,2629,4,"Индивидуальное достижение",5
5837,2630,1,Математика,74
5838,2630,2,"Информатика и ИКТ",78
5839,2630,3,"Русский язык",70
5840,2632,1,Математика,64
5841,2632,2,"Информатика и ИКТ",56
5842,2632,3,"Русский язык",81
5843,2633,1,Математика,74
5844,2633,2,"Информатика и ИКТ",75
5845,2633,3,"Русский язык",66
5846,2634,1,Математика,76
5847,2634,2,"Информатика и ИКТ",67
5848,2634,3,"Русский язык",69
5849,2635,1,Математика,72
5850,2635,2,"Информатика и ИКТ",59
5851,2635,3,"Русский язык",73
5852,2635,4,"Индивидуальное достижение",5
5853,2636,1,Математика,64
5854,2636,2,"Информатика и ИКТ",64
5855,2636,3,"Русский язык",64
5856,2637,1,Математика,96
5857,2637,2,"Информатика и ИКТ",85
5858,2637,3,"Русский язык",91
5859,2638,1,Математика,80
5860,2638,3,"Русский язык",67
5861,2639,1,Математика,72
5862,2639,2,"Информатика и ИКТ",75
5863,2639,3,"Русский язык",70
5864,2640,1,Математика,72
5865,2640,2,"Информатика и ИКТ",62
5866,2640,3,"Русский язык",86
5867,2641,1,Математика,72
5868,2641,2,"Информатика и ИКТ",51
5869,2641,3,"Русский язык",52
5870,2642,1,Математика,66
5871,2642,2,"Информатика и ИКТ",56
5872,2642,3,"Русский язык",73
5873,2643,1,Математика,70
5874,2643,2,"Информатика и ИКТ",59
5875,2643,3,"Русский язык",63
5876,2643,4,"Индивидуальное достижение",10
5877,2644,1,Математика,70
5878,2644,2,"Информатика и ИКТ",70
5879,2644,3,"Русский язык",81
5880,2645,1,Математика,72
5881,2645,2,"Информатика и ИКТ",67
5882,2645,3,"Русский язык",73
5883,2646,1,Математика,84
5884,2646,2,"Информатика и ИКТ",64
5885,2646,3,"Русский язык",66
5886,2647,1,Математика,76
5887,2647,2,"Информатика и ИКТ",64
5888,2647,3,"Русский язык",54
5889,2648,1,Математика,74
5890,2648,2,"Информатика и ИКТ",78
5891,2648,3,"Русский язык",67
5892,2649,4,"Индивидуальное достижение",5
5893,2650,1,Математика,74
5894,2650,2,"Информатика и ИКТ",67
5895,2650,3,"Русский язык",75
5896,2651,1,Математика,70
5897,2651,2,"Информатика и ИКТ",75
5898,2651,3,"Русский язык",73
5899,2653,1,Математика,78
5900,2653,2,"Информатика и ИКТ",56
5901,2653,3,"Русский язык",55
5902,2654,1,Математика,74
5903,2654,2,"Информатика и ИКТ",51
5904,2654,3,"Русский язык",61
5905,2655,1,Математика,82
5906,2655,2,"Информатика и ИКТ",78
